"variable","relative_importance","scaled_importance","percentage"
"var15",3506.525390625,1,0.145188472518344
"ID",2037.6279296875,0.581096014628976,0.0843684427504785
"var38",1452.01831054688,0.414090345510964,0.0601211447493303
"num_var45_ult3",625.449157714844,0.178367211994824,0.0258968630568843
"num_var45_hace3",596.454528808594,0.170098448567709,0.0246963339252859
"num_meses_var5_ult3",588.251525878906,0.167759094929598,0.0243566867438883
"num_var22_ult3",571.247131347656,0.162909737620875,0.0236526159635391
"num_var45_hace2",509.313018798828,0.145247206867665,0.0210882201026722
"num_var22_hace2",450.642944335938,0.128515522956363,0.0186589724729306
"num_med_var45_ult3",442.945404052734,0.126320318465963,0.0183402540861039
"num_var22_hace3",442.709991455078,0.126253182891161,0.0183305067745468
"num_var45_ult1",428.188354492188,0.122111864821223,0.01772923512976
"num_var22_ult1",386.085479736328,0.110104857865442,0.0159859561303329
"num_var35",365.363800048828,0.104195395540457,0.0151279703219637
"num_meses_var39_vig_ult3",333.139434814453,0.0950055675356381,0.0137937132312377
"num_var4",331.248321533203,0.0944662549482243,0.0137154112604612
"num_med_var22_ult3",301.545135498047,0.0859954233624699,0.0124855441615653
"var36",272.456024169922,0.0776997151933811,0.0112811029640374
"num_var30",267.240570068359,0.0762123584739612,0.0110651559138549
"ind_var5",242.970062255859,0.0692908321455367,0.0100602300787355
"num_var5",238.616958618164,0.068049402766661,0.00987998884347711
"num_op_var41_ult3",214.567535400391,0.0611909259160238,0.00888421706573066
"num_op_var39_efect_ult3",207.553619384766,0.059190679166242,0.00859380429547006
"num_op_var41_hace2",201.888000488281,0.057574943283755,0.0083592180706987
"ind_var30",201.883453369141,0.0575736465245321,0.0083590297962079
"num_var42",201.822113037109,0.057556153329646,0.00835648998596292
"num_op_var39_ult3",196.796417236328,0.0561229123743066,0.00814839992090646
"num_op_var41_efect_ult3",195.778305053711,0.0558325645030665,0.00810624475698216
"imp_op_var41_ult1",195.082321166992,0.0556340820142246,0.00807742738760556
"imp_op_var39_ult1",190.155471801758,0.0542290303415897,0.00787343008144636
"saldo_medio_var5_ult1",181.680206298828,0.0518120321571222,0.00752250980696391
"num_op_var41_ult1",177.74055480957,0.0506885121336281,0.00735938765090903
"imp_op_var39_efect_ult1",177.672378540039,0.0506690694483666,0.00735656479713426
"num_op_var39_hace2",174.262680053711,0.0496966827959145,0.00721538546436751
"imp_op_var41_comer_ult1",173.431488037109,0.0494596413021259,0.00718096977196087
"imp_op_var41_efect_ult3",171.853576660156,0.0490096484456156,0.00711563599647998
"num_op_var39_efect_ult1",170.425445556641,0.0486023703157228,0.00705650390691071
"imp_op_var39_comer_ult3",169.939529418945,0.0484637954920542,0.00703638443993276
"imp_op_var41_comer_ult3",169.149841308594,0.0482385901898302,0.00700368722609984
"imp_op_var39_efect_ult3",166.141235351562,0.0473805881445363,0.006879115219726
"num_op_var41_efect_ult1",165.528747558594,0.0472059172881363,0.00685375502489182
"saldo_var30",165.464981079102,0.0471877321982286,0.00685111475946551
"num_op_var39_ult1",162.96208190918,0.0464739489253017,0.0067474816563601
"saldo_medio_var5_ult3",162.812362670898,0.0464312516048483,0.00674128249762285
"num_op_var41_comer_ult3",161.986907958984,0.0461958462904819,0.00670710435960728
"num_ent_var16_ult1",160.640380859375,0.0458118402019449,0.00665135110217486
"saldo_var5",160.589263916016,0.0457972625395398,0.00664923459363738
"num_op_var41_comer_ult1",160.462631225586,0.0457611491006444,0.00664399133860677
"saldo_medio_var5_hace2",157.490692138672,0.044913603808413,0.00652093753223758
"imp_op_var39_comer_ult1",155.5146484375,0.0443500705437017,0.00643911899832087
"imp_op_var41_efect_ult1",150.963241577148,0.0430520885377764,0.00625066697352427
"num_op_var39_comer_ult1",148.792251586914,0.0424329599850391,0.00616077664465985
"num_op_var39_comer_ult3",135.798965454102,0.0387275009663902,0.0056227867097629
"num_var43_recib_ult1",132.796646118164,0.0378712917559951,0.00549847500234949
"ind_var43_recib_ult1",130.855972290039,0.0373178453633599,0.00541812096598201
"saldo_var42",128.740844726562,0.0367146478022838,0.00533054363346257
"num_var43_emit_ult1",120.241134643555,0.034290678449108,0.0049786112256437
"ind_var43_emit_ult1",109.905433654785,0.0313431164504403,0.00455065920140402
"num_var37",105.527786254883,0.0300946876178397,0.00436940172615088
"num_var39_0",99.6396255493164,0.0284154866853985,0.00412560110771836
"num_var41_0",97.0554580688477,0.0276785271050179,0.00401860307193514
"num_var37_med_ult2",96.8677597045898,0.0276249987989747,0.00401083137894423
"num_var37_0",93.9247512817383,0.0267857040285105,0.0038889754532279
"imp_ent_var16_ult1",86.2822341918945,0.0246061911950153,0.00357253531409861
"saldo_medio_var5_hace3",80.0515060424805,0.0228292959909844,0.00331455061360019
"num_var30_0",78.3812026977539,0.0223529545536196,0.003245391327912
"num_var5_0",74.2676086425781,0.0211798291383085,0.00307506704079054
"saldo_var37",73.5298004150391,0.0209694190755405,0.00304451792517476
"num_meses_var8_ult3",72.4556579589844,0.0206630923456881,0.00300004281517595
"ind_var37_0",63.7903709411621,0.0181919033330576,0.00264125465712801
"ind_var37",61.2340774536133,0.0174628929302289,0.00253541075029132
"num_var42_0",59.5262870788574,0.0169758608444719,0.00246469930569284
"imp_trans_var37_ult1",57.5681610107422,0.0164174373767992,0.00238362265540305
"var3",56.1787872314453,0.0160212121610881,0.0023260953215607
"ind_var10cte_ult1",54.7909049987793,0.0156254123085113,0.00226862974554209
"num_trasp_var11_ult1",52.5758018493652,0.0149937034506954,0.0021769129013995
"ind_var8_0",52.095142364502,0.014856627732907,0.00215701108731444
"ind_var37_cte",51.587028503418,0.0147117225049447,0.00213597251860668
"num_op_var39_hace3",49.7590560913086,0.014190416594257,0.00206028490971914
"ind_var9_cte_ult1",49.3332405090332,0.0140689814027669,0.00204265391975672
"saldo_var25",48.1882743835449,0.0137424569952867,0.00199524633979471
"ind_var9_ult1",47.6618499755859,0.0135923299181047,0.00197344961877501
"imp_var43_emit_ult1",47.0997009277344,0.013432014795518,0.00195017371100505
"num_op_var41_hace3",46.6050224304199,0.0132909410994207,0.00192969143655617
"saldo_var26",46.4693183898926,0.0132522406693909,0.00192407258023435
"num_var8_0",44.2029457092285,0.0126059106337598,0.00183023290961834
"num_var26_0",41.8073310852051,0.0119227230457194,0.00173104194726727
"saldo_var8",41.1290435791016,0.0117292872565713,0.00170295730051047
"ind_var10_ult1",39.933479309082,0.0113883331390805,0.00165345469299315
"saldo_medio_var13_corto_ult3",38.4712028503418,0.0109713173482781,0.00159290880731051
"ind_var41_0",37.093448638916,0.010578405831051,0.00153586258428945
"num_meses_var12_ult3",36.5522766113281,0.0104240729894767,0.00151345523476185
"ind_var39_0",36.3498191833496,0.0103663356553852,0.00150507243941783
"ind_var12_0",34.8768424987793,0.00994626834644505,0.00144408350847792
"saldo_medio_var8_ult3",34.6400947570801,0.00987875201180444,0.00143428091498141
"num_var25",33.9779510498047,0.0096899201530517,0.0014068647058463
"ind_var5_0",33.3993988037109,0.00952492712387229,0.00138290961996356
"num_var24_0",31.9407958984375,0.00910895896656958,0.00132251583858851
"num_var25_0",31.2831230163574,0.00892140210933466,0.00129528474497623
"saldo_medio_var8_ult1",30.1621685028076,0.00860172539558641,0.00124887137120744
"saldo_var13",28.6047134399414,0.00815756632375131,0.00118438459401254
"num_var40_0",28.5399436950684,0.00813909512002177,0.00118170278815747
"num_var26",28.2355613708496,0.00805229057982578,0.00116909976955876
"var21",28.0456047058105,0.0079981182457121,0.00116123457111604
"num_var7_recib_ult1",26.8588485717773,0.00765967605527307,0.00111209666645043
"ind_var24_0",25.8199214935303,0.00736339213814395,0.00106907965709071
"num_sal_var16_ult1",25.6047286987305,0.0073020228991317,0.0010601695510189
"ind_var26_cte",24.9849605560303,0.00712527581372425,0.00103450791166653
"imp_op_var40_efect_ult3",24.9662933349609,0.00711995224723326,0.00103373499117935
"num_var12_0",23.9286956787109,0.0068240474581152,0.000990773026836436
"ind_var13",23.1764335632324,0.00660951539811935,0.000959625444739425
"ind_var30_0",23.1390933990479,0.00659886663330949,0.000958079366842475
"saldo_medio_var12_ult1",22.2642707824707,0.00634938245192696,0.000921857139630055
"saldo_var40",21.6088256835938,0.00616246091968044,0.000894718287882394
"num_var12",21.5058002471924,0.00613307985868005,0.00089045249651478
"num_var13",21.4851322174072,0.00612718569637328,0.000889596732092684
"ind_var7_recib_ult1",21.2551784515381,0.00606160688537024,0.000880075444693584
"saldo_medio_var13_corto_hace2",20.3493556976318,0.00580328200447018,0.000842569649822221
"ind_var1_0",19.9166622161865,0.00567988535586694,0.000824653878897633
"saldo_var13_corto",18.9856243133545,0.0054143695534372,0.000786104045113377
"saldo_medio_var13_corto_ult1",18.9758529663086,0.0054115829353588,0.000785699460291082
"ind_var25_0",18.6138515472412,0.0053083464323421,0.000770710710109952
"saldo_medio_var12_ult3",18.5380630493164,0.00528673287205606,0.000767572670306339
"ind_var13_0",18.0971069335938,0.00516097986399241,0.000749314783150991
"ind_var8",17.8603210449219,0.00509345265049926,0.0007395106101705
"ind_var14_0",17.7346649169922,0.00505761771022886,0.000734307789929855
"num_var1_0",16.7742595672607,0.00478372682317036,0.000694541990401137
"saldo_medio_var8_hace2",16.6833209991455,0.00475779272659762,0.000690776658533597
"ind_var12",15.9982795715332,0.00456243083660708,0.000662412364137574
"ind_var25",15.2919387817383,0.00436099473930022,0.000633166164859534
"ind_var26",15.0430946350098,0.00429002872051883,0.000622862716991956
"num_op_var40_efect_ult1",14.8357067108154,0.00423088529473649,0.000614275773343116
"imp_op_var40_efect_ult1",14.7814292907715,0.00421540631939838,0.000612028404557626
"ind_var40_0",14.7042036056519,0.00419338289834285,0.000608830857694946
"ind_var25_cte",14.6192674636841,0.00416916058921745,0.000605314057632162
"ind_var26_0",14.5353384017944,0.00414522548179914,0.000601838955946535
"ind_var32_cte",14.4820804595947,0.00413003724379519,0.000599633798870496
"saldo_var24",14.3582735061646,0.00409472965590172,0.000594507544115936
"num_op_var40_efect_ult3",13.8704662322998,0.0039556155131184,0.000574309774219527
"num_var13_0",13.7037000656128,0.00390805670543576,0.000567404783577292
"num_var14_0",13.0969133377075,0.00373501169354805,0.000542280642624396
"num_var8",12.6308507919312,0.00360209876868447,0.000522983218085508
"imp_op_var40_comer_ult3",11.9565525054932,0.00340980063554082,0.000495063745866252
"num_op_var40_ult1",11.6396512985229,0.00331942592791216,0.000481942380111355
"num_var24",11.6036729812622,0.00330916553813802,0.000480452689792604
"imp_sal_var16_ult1",11.4879379272461,0.00327615991544225,0.000475660653848888
"saldo_medio_var12_hace2",11.3123035430908,0.00322607204651512,0.000468388472667659
"imp_op_var40_ult1",10.8661880493164,0.00309884767364529,0.000449916960303584
"num_meses_var13_corto_ult3",9.45969676971436,0.00269774084482767,0.000391680872510877
"saldo_medio_var12_hace3",8.96157836914062,0.00255568614820249,0.00037105616809381
"saldo_var12",8.81568431854248,0.00251407970468772,0.00036501539211298
"num_var13_corto",8.51172637939453,0.00242739619172625,0.000352429945273581
"ind_var14",8.50599002838135,0.00242576028427538,0.000352192430369607
"imp_aport_var13_hace3",8.19656085968018,0.00233751647188821,0.000339380446039919
"ind_var24",7.7236909866333,0.00220266221578867,0.000319801162584229
"imp_var7_recib_ult1",7.66347026824951,0.00218548831522466,0.000317307710194158
"ind_var13_corto_0",7.56500577926636,0.00215740795703121,0.000313230765880284
"num_var1",7.14953279495239,0.00203892229443634,0.000296028013512809
"ind_var31_0",7.04686117172241,0.00200964213479326,0.000291776871859139
"ind_var19",6.87433528900146,0.00196044075636258,0.000284633398878991
"saldo_var32",6.81529951095581,0.00194360478015562,0.000282189009210147
"num_var14",6.64819431304932,0.00189594928667103,0.000275269980904011
"num_op_var40_comer_ult1",6.61126518249512,0.0018854177414973,0.000273740921946979
"imp_aport_var13_ult1",6.09743356704712,0.00173888190952478,0.000252465608333684
"num_var32_0",5.99461650848389,0.00170956027425639,0.000248208444897328
"ind_var13_corto",5.89222812652588,0.00168036089009344,0.000243969030912232
"num_var40",5.85642862319946,0.00167015149494059,0.000242486744424653
"num_op_var40_comer_ult3",5.7637619972229,0.00164372458634773,0.000238649861932675
"ind_var39",5.71911096572876,0.00163099088944837,0.000236801075930345
"num_aport_var13_hace3",5.47746753692627,0.00156207839006977,0.000226795775408144
"imp_reemb_var17_ult1",4.77407312393188,0.00136148254813605,0.000197671571524256
"num_op_var40_ult3",4.71757936477661,0.0013453715114653,0.000195332434719343
"saldo_medio_var13_corto_hace3",4.47265195846558,0.00127552247886857,0.00018519116036974
"ind_var1",4.37074518203735,0.00124646044021895,0.000180971687369932
"num_var39",4.30295515060425,0.00122712790333946,0.000178164825870495
"saldo_medio_var8_hace3",3.85575914382935,0.0010995953869714,0.000159648574622596
"saldo_medio_var17_ult1",3.84381556510925,0.00109618928623361,0.000159154048059232
"saldo_var14",3.80623984336853,0.00108547334450931,0.000157598216848685
"num_var31_0",3.73287487030029,0.00106455093132377,0.000154560523636879
"saldo_medio_var17_ult3",3.46415114402771,0.000987915602519069,0.000143433957306783
"delta_imp_aport_var13_1y3",3.3598358631134,0.000958166700317133,0.000139114759636987
"num_op_var40_hace2",3.35355138778687,0.000956374477353815,0.00013885454952253
"ind_var32_0",3.31973695755005,0.000946731190490066,0.000137454455432726
"num_var13_corto_0",3.1806468963623,0.000907065126311659,0.000131695400163849
"num_meses_var17_ult3",3.15457034111023,0.000899628546693045,0.000130615694528261
"num_var32",3.00980448722839,0.000858343845242178,0.000124621631786234
"imp_reemb_var13_ult1",2.90870404243469,0.000829511758338144,0.000120435545129121
"num_var13_largo_0",2.8837251663208,0.0008223882177014,0.00011940128914515
"num_aport_var17_ult1",2.86749672889709,0.000817760149851929,0.000118729347043374
"imp_compra_var44_ult1",2.863356590271,0.000816579454387077,0.000118557923672323
"num_var31",2.74513626098633,0.000782865074448252,0.000113662984347102
"imp_op_var40_comer_ult1",2.73509788513184,0.000780002304402061,0.000113247343136924
"num_var20_0",2.73119902610779,0.000778890417679531,0.000113085910002066
"ind_var13_largo_0",2.72296810150146,0.000776543101265303,0.000112745106717367
"num_var17",2.65104794502258,0.000756032724619759,0.000109767236461425
"num_var17_0",2.63303279876709,0.000750895118514394,0.000109021315278586
"ind_var32",2.61479878425598,0.000745695094992574,0.000108266331806393
"ind_var40",2.58202910423279,0.000736349752702794,0.000106909495834179
"ind_var13_largo",2.58135557174683,0.000736157672962615,0.000106881608070101
"num_var13_largo",2.46499276161194,0.000702973025149714,0.000102063579743087
"ind_var31",2.43554472923279,0.000694574958944951,0.000100844277338709
"delta_imp_compra_var44_1y3",2.39826464653015,0.000683943328327843,9.93006871290319e-05
"delta_num_aport_var13_1y3",2.38481211662292,0.000680106900979222,9.87436821023581e-05
"ind_var17",2.27080059051514,0.000647592798439823,9.40230092193579e-05
"ind_var20",2.20844578742981,0.000629810294068961,9.14411945722017e-05
"ind_var20_0",2.16679310798645,0.000617931674979328,8.97165560109507e-05
"saldo_var13_largo",2.11554908752441,0.00060331777239672,8.75947858174499e-05
"saldo_var1",2.03751087188721,0.000581062631782068,8.43635959459276e-05
"ind_var33_0",2.03655099868774,0.000580788892655003,8.43238521802005e-05
"num_reemb_var17_ult1",1.91702103614807,0.000546701028109876,7.93746871954813e-05
"num_aport_var13_ult1",1.89012169837952,0.000539029805240516,7.82609140647311e-05
"saldo_medio_var44_ult3",1.74731361865997,0.000498303426899907,7.2347913402254e-05
"ind_var44_0",1.70240044593811,0.000485494971885738,7.04882733834268e-05
"saldo_var44",1.65851283073425,0.000472978988022853,6.86710968043103e-05
"delta_num_compra_var44_1y3",1.62338006496429,0.000462959734814567,6.72164167352247e-05
"num_meses_var44_ult3",1.59459447860718,0.000454750586683463,6.60245430573929e-05
"saldo_var17",1.4985955953598,0.000427373376324731,6.20496877035952e-05
"num_var33_0",1.30630719661713,0.000372536072349469,5.40879433024029e-05
"num_var44",1.25836253166199,0.000358863088522424,5.21027836657861e-05
"num_meses_var13_largo_ult3",1.22470223903656,0.000349263759022224,5.07090716784518e-05
"num_var20",1.20479810237885,0.000343587445737589,4.98849364231201e-05
"ind_var17_0",1.11597371101379,0.000318256275570525,4.62071425194618e-05
"saldo_medio_var44_ult1",1.01904761791229,0.000290614641102216,4.21938958330976e-05
"imp_aport_var17_ult1",0.928187310695648,0.000264702863175392,3.84318043756675e-05
"num_var44_0",0.867553949356079,0.000247411284023655,3.59212664111967e-05
"delta_num_reemb_var13_1y3",0.76270318031311,0.000217509669929174,3.1579896734986e-05
"delta_num_aport_var17_1y3",0.748157739639282,0.00021336156345525,3.09776394921936e-05
"saldo_var31",0.733333349227905,0.00020913390537212,3.03638322727741e-05
"num_compra_var44_ult1",0.699303090572357,0.000199429068000478,2.89548017587465e-05
"saldo_var18",0.666666686534882,0.000190121733701764,2.76034841086986e-05
"delta_imp_trasp_var17_in_1y3",0.666666686534882,0.000190121733701764,2.76034841086986e-05
"imp_amort_var18_ult1",0.666666686534882,0.000190121733701764,2.76034841086986e-05
"imp_compra_var44_hace3",0.666666686534882,0.000190121733701764,2.76034841086986e-05
"delta_imp_reemb_var13_1y3",0.568992853164673,0.000162266856725442,2.355927706832e-05
"delta_imp_venta_var44_1y3",0.540476202964783,0.000154134404504754,2.23785387525698e-05
"num_reemb_var13_ult1",0.51111114025116,0.000145759999804268,2.11626717258558e-05
"delta_imp_reemb_var17_1y3",0.50841748714447,0.000144991816829209,2.10511404130924e-05
"num_var33",0.5,0.000142591296026772,2.0702612464538e-05
"imp_trasp_var33_in_hace3",0.5,0.000142591296026772,2.0702612464538e-05
"saldo_medio_var44_hace2",0.5,0.000142591296026772,2.0702612464538e-05
"num_venta_var44_ult1",0.357142865657806,0.000101850928161724,1.47875806843763e-05
"imp_venta_var44_ult1",0.333333343267441,9.50608668508822e-05,1.38017420543493e-05
"delta_num_reemb_var17_1y3",0.317414820194244,9.05211811792039e-05,1.31426320259649e-05
"delta_num_venta_var44_1y3",0.309793919324875,8.8347832915494e-05,1.28270869113065e-05
"saldo_medio_var13_largo_ult1",0.307142853736877,8.75917951594049e-05,1.27173189443337e-05
"saldo_medio_var13_largo_hace2",0.210396826267242,6.00015122747312e-05,8.7115279159589e-06
"saldo_medio_var13_largo_ult3",0.169199198484421,4.8252665997169e-05,7.00573087106682e-06
"ind_var44",0.156398177146912,4.46020375512055e-05,6.47570170326535e-06
"num_meses_var33_ult3",0.135570198297501,3.8662260555694e-05,5.61331455418745e-06
"delta_imp_aport_var17_1y3",0.121479503810406,3.46438397780298e-05,5.0298861795424e-06
"saldo_medio_var33_hace2",0.0638642013072968,1.82129584682442e-05,2.64431162004441e-06
"saldo_medio_var33_ult3",0.0623658001422882,1.7785640540071e-05,2.58226998277325e-06
"saldo_medio_var17_hace2",0.0178571436554193,5.09254651432497e-06,7.39379049643461e-07
"saldo_var33",0.0108905052766204,3.10578252355939e-06,4.50923820569757e-07
"imp_var7_emit_ult1",0.00967741943895817,2.75983155999143e-06,4.00695728603076e-07
"num_var29_0",0.00559241464361548,1.59485930390445e-06,2.31555186215558e-07
"num_var7_emit_ult1",0.000773993786424398,2.20729554245846e-07,3.20473868206094e-08
"ind_var33",0.000121425538964104,3.46284499432816e-08,5.02765175294301e-09
"ind_var6_0",0,0,0
"ind_var6",0,0,0
"ind_var13_medio_0",0,0,0
"ind_var13_medio",0,0,0
"ind_var18_0",0,0,0
"ind_var18",0,0,0
"ind_var29_0",0,0,0
"ind_var29",0,0,0
"ind_var34_0",0,0,0
"ind_var34",0,0,0
"num_var6_0",0,0,0
"num_var6",0,0,0
"num_var13_medio_0",0,0,0
"num_var13_medio",0,0,0
"num_var18_0",0,0,0
"num_var18",0,0,0
"num_op_var40_hace3",0,0,0
"num_var29",0,0,0
"num_var34_0",0,0,0
"num_var34",0,0,0
"saldo_var6",0,0,0
"saldo_var13_medio",0,0,0
"saldo_var20",0,0,0
"saldo_var29",0,0,0
"saldo_var34",0,0,0
"delta_imp_amort_var18_1y3",0,0,0
"delta_imp_amort_var34_1y3",0,0,0
"delta_imp_aport_var33_1y3",0,0,0
"delta_imp_reemb_var33_1y3",0,0,0
"delta_imp_trasp_var17_out_1y3",0,0,0
"delta_imp_trasp_var33_in_1y3",0,0,0
"delta_imp_trasp_var33_out_1y3",0,0,0
"delta_num_aport_var33_1y3",0,0,0
"delta_num_reemb_var33_1y3",0,0,0
"delta_num_trasp_var17_in_1y3",0,0,0
"delta_num_trasp_var17_out_1y3",0,0,0
"delta_num_trasp_var33_in_1y3",0,0,0
"delta_num_trasp_var33_out_1y3",0,0,0
"imp_amort_var34_ult1",0,0,0
"imp_aport_var17_hace3",0,0,0
"imp_aport_var33_hace3",0,0,0
"imp_aport_var33_ult1",0,0,0
"imp_reemb_var17_hace3",0,0,0
"imp_reemb_var33_ult1",0,0,0
"imp_trasp_var17_in_hace3",0,0,0
"imp_trasp_var17_in_ult1",0,0,0
"imp_trasp_var17_out_ult1",0,0,0
"imp_trasp_var33_in_ult1",0,0,0
"imp_trasp_var33_out_ult1",0,0,0
"imp_venta_var44_hace3",0,0,0
"ind_var7_emit_ult1",0,0,0
"num_aport_var17_hace3",0,0,0
"num_aport_var33_hace3",0,0,0
"num_aport_var33_ult1",0,0,0
"num_compra_var44_hace3",0,0,0
"num_meses_var13_medio_ult3",0,0,0
"num_meses_var29_ult3",0,0,0
"num_reemb_var17_hace3",0,0,0
"num_reemb_var33_ult1",0,0,0
"num_trasp_var17_in_hace3",0,0,0
"num_trasp_var17_in_ult1",0,0,0
"num_trasp_var17_out_ult1",0,0,0
"num_trasp_var33_in_hace3",0,0,0
"num_trasp_var33_in_ult1",0,0,0
"num_trasp_var33_out_ult1",0,0,0
"num_venta_var44_hace3",0,0,0
"saldo_medio_var13_largo_hace3",0,0,0
"saldo_medio_var13_medio_hace2",0,0,0
"saldo_medio_var13_medio_ult1",0,0,0
"saldo_medio_var13_medio_ult3",0,0,0
"saldo_medio_var17_hace3",0,0,0
"saldo_medio_var29_hace2",0,0,0
"saldo_medio_var29_hace3",0,0,0
"saldo_medio_var29_ult1",0,0,0
"saldo_medio_var29_ult3",0,0,0
"saldo_medio_var33_hace3",0,0,0
"saldo_medio_var33_ult1",0,0,0
"saldo_medio_var44_hace3",0,0,0
